customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharges_tenure_ratio,charges_ratio
6293,67,1,0,0,54.9,3725.5,0,55.6,67.86
6294,5,1,0,0,75.55,413.65,1,82.73,5.48
6295,71,1,2,0,109.25,7707.7,0,108.56,70.55
6296,9,1,0,2,77.65,714.15,1,79.35,9.2
6297,26,1,0,0,95,2497.2,1,96.05,26.29
6298,71,1,1,2,116.3,8309.55,0,117.04,71.45
6299,32,1,0,2,19.9,601.55,0,18.8,30.23
6300,2,1,0,0,70.35,139.25,0,69.63,1.98
6301,71,1,2,3,25.6,1888.25,0,26.6,73.76
6302,60,0,1,0,44.45,2773.9,0,46.23,62.4
6303,55,1,1,0,100.15,5409.75,0,98.36,54.02
6304,54,1,1,3,105.4,5643.4,1,104.51,53.54
6305,2,1,0,0,95.85,197.7,1,98.85,2.06
6306,6,1,0,1,73.85,401.3,0,66.88,5.43
6307,48,1,2,3,70.1,3238.4,0,67.47,46.2
6308,63,1,2,1,25.25,1573.05,0,24.97,62.3
6309,1,1,0,0,79.15,79.15,1,79.15,1
6310,12,1,0,3,21.05,235.8,0,19.65,11.2
6311,54,0,0,2,24.95,1364.75,0,25.27,54.7
6312,30,1,1,0,64.5,1985.15,0,66.17,30.78
6313,30,1,0,2,19.65,655.85,1,21.86,33.38
6314,4,1,0,0,79,303.15,1,75.79,3.84
6315,40,1,1,3,105.95,4335.2,0,108.38,40.92
6316,9,1,0,0,75.85,647.5,0,71.94,8.54
6317,17,1,0,0,91.85,1574.45,1,92.61,17.14
6318,62,0,2,3,43.6,2748.7,0,44.33,63.04
6319,28,1,1,2,91.25,2483.65,0,88.7,27.22
6320,70,1,2,3,89.75,6367.2,0,90.96,70.94
6321,46,1,2,2,104.4,4904.2,0,106.61,46.98
6322,23,1,0,1,90.15,2044.95,0,88.91,22.68
6323,47,0,1,0,40.3,1794.8,0,38.19,44.54
6324,68,1,2,2,105.25,7173.15,0,105.49,68.15
6325,60,1,1,0,106,6441.4,1,107.36,60.77
6326,67,1,2,0,104,7039.05,0,105.06,67.68
6327,14,1,0,0,69.65,921.4,0,65.81,13.23
6328,57,1,0,0,74.3,4018.35,0,70.5,54.08
6329,55,1,1,1,100.9,5448.6,0,99.07,54
6330,1,1,0,1,20.25,20.25,0,20.25,1
6331,1,1,0,1,49.9,49.9,1,49.9,1
6332,23,1,0,3,96.9,2085.45,0,90.67,21.52
6333,13,1,0,0,100.35,1358.85,1,104.53,13.54
6334,47,1,0,0,104.1,5135.15,0,109.26,49.33
6335,38,1,1,1,20.1,730.1,0,19.21,36.32
6336,38,1,0,2,74.95,2869.85,1,75.52,38.29
6337,2,1,0,3,56.55,118.25,0,59.13,2.09
6338,1,1,0,3,49.25,49.25,1,49.25,1
6339,15,1,0,2,68.6,1108.6,0,73.91,16.16
6340,26,1,0,3,69.05,1815.65,0,69.83,26.29
6341,35,1,2,3,19.7,730.4,0,20.87,37.08
6342,3,1,0,1,20.05,75.45,0,25.15,3.76
6343,50,1,0,0,103.7,5071.05,1,101.42,48.9
6344,42,1,0,0,94.4,4014.6,0,95.59,42.53
6345,10,1,0,3,54.95,568.85,0,56.89,10.35
6346,61,1,1,2,93.7,5860.7,0,96.08,62.55
6347,68,1,2,3,110.25,7279.35,0,107.05,66.03
6348,10,1,1,0,98.9,1064.95,0,106.5,10.77
6349,65,1,1,0,89.75,5769.6,1,88.76,64.29
6350,72,1,2,2,80.45,5886.85,0,81.76,73.17
6351,55,1,0,0,79.4,4238.45,0,77.06,53.38
6352,1,1,0,1,20.3,20.3,1,20.3,1
6353,7,1,0,2,62.8,418.3,0,59.76,6.66
6354,2,1,0,1,74.9,136.05,0,68.03,1.82
6355,9,1,0,0,74.85,708.2,0,78.69,9.46
6356,27,1,2,3,25.85,788.55,0,29.21,30.5
6357,7,1,0,0,101.95,700.85,1,100.12,6.87
6358,64,1,2,1,68.3,4378.8,0,68.42,64.11
6359,70,0,2,2,48.4,3442.8,0,49.18,71.13
6360,2,1,0,0,94,181.7,1,90.85,1.93
6361,67,1,2,0,105.05,7171.7,0,107.04,68.27
6362,45,1,0,3,89.3,4016.85,1,89.26,44.98
6363,24,1,2,3,25.15,553,0,23.04,21.99
6364,4,1,2,3,19.5,96.85,0,24.21,4.97
6365,44,1,0,2,92.95,4122.9,0,93.7,44.36
6366,72,1,2,1,20.7,1482.3,0,20.59,71.61
6367,1,1,0,3,74.3,74.3,1,74.3,1
6368,66,1,2,2,19.35,1240.8,0,18.8,64.12
6369,1,0,0,1,44.65,44.65,1,44.65,1
6370,13,1,0,0,84.05,1095.3,1,84.25,13.03
6371,10,1,0,2,80.7,788.8,1,78.88,9.77
6372,65,1,0,0,104.35,6578.55,0,101.21,63.04
6373,1,1,0,1,19.55,19.55,0,19.55,1
6374,38,1,1,0,74.05,2802.3,0,73.74,37.84
6375,23,0,2,1,40.1,857.75,0,37.29,21.39
6376,10,1,1,1,20.1,184.4,0,18.44,9.17
6377,4,1,0,0,101.7,364.55,1,91.14,3.58
6378,72,1,2,3,83.55,6093.3,0,84.63,72.93
6379,35,1,0,0,56.85,1861.1,0,53.17,32.74
6380,1,1,0,1,20.4,20.4,1,20.4,1
6381,58,1,2,3,19.55,1079.65,0,18.61,55.23
6382,70,1,1,0,106.15,7475.1,0,106.79,70.42
6383,38,1,1,3,78.95,2862.55,0,75.33,36.26
6384,60,0,0,0,49.75,3069.45,0,51.16,61.7
6385,26,1,0,3,92.4,2349.8,0,90.38,25.43
6386,8,1,1,2,58.2,469.25,0,58.66,8.06
6387,41,1,1,0,102.6,4213.35,1,102.76,41.07
6388,36,1,0,3,91.95,3301.05,0,91.7,35.9
6389,54,1,1,2,65.25,3529.95,0,65.37,54.1
6390,71,1,2,2,106,7723.7,1,108.78,72.87
6391,55,1,0,0,73.1,4144.9,0,75.36,56.7
6392,72,1,2,2,59.75,4265,0,59.24,71.38
6393,3,1,0,1,55.1,154.65,1,51.55,2.81
6394,54,1,2,2,59.8,3246.45,0,60.12,54.29
6395,72,1,2,2,116.6,8337.45,0,115.8,71.5
6396,52,1,2,0,109.3,5731.4,0,110.22,52.44
6397,60,1,1,2,101.4,6176.6,0,102.94,60.91
6398,39,0,0,3,50.65,1905.4,0,48.86,37.62
6399,15,1,1,1,56.15,931.9,0,62.13,16.6
6400,69,1,2,2,106.5,7348.8,1,106.5,69
6401,43,1,1,1,19.2,776.25,0,18.05,40.43
6402,63,1,1,2,83,5243.05,0,83.22,63.17
6403,2,1,0,0,70.1,141.65,0,70.83,2.02
6404,72,1,2,2,108.3,7679.65,0,106.66,70.91
6405,32,1,0,2,91.05,2954.5,1,92.33,32.45
6406,40,1,2,3,25.25,1006.9,0,25.17,39.88
6407,58,0,1,0,45.35,2540.1,0,43.79,56.01
6408,67,0,2,0,43.9,3097.2,0,46.23,70.55
6409,51,1,0,0,77.5,3807.35,1,74.65,49.13
6410,31,1,1,1,79.3,2484,0,80.13,31.32
6411,69,1,0,3,84.9,5785.65,0,83.85,68.15
6412,32,1,1,0,79.25,2619.15,0,81.85,33.05
6413,21,1,2,3,71.05,1524.85,0,72.61,21.46
6414,52,1,1,0,53.75,2790.65,0,53.67,51.92
6415,72,1,2,3,24.25,1784.5,0,24.78,73.59
6416,72,0,2,0,54.2,3937.45,1,54.69,72.65
6417,52,0,1,2,44.25,2276.1,0,43.77,51.44
6418,41,1,1,2,50.05,2029.05,0,49.49,40.54
6419,41,1,2,1,20.15,802.35,0,19.57,39.82
6420,6,1,0,1,69.25,418.4,1,69.73,6.04
6421,67,1,1,3,69.35,4653.25,0,69.45,67.1
6422,16,1,0,1,19.35,275.9,0,17.24,14.26
6423,17,1,2,1,19.15,343.45,0,20.2,17.93
6424,35,1,0,1,61,2130.45,0,60.87,34.93
6425,58,1,2,3,20.5,1191.4,0,20.54,58.12
6426,1,1,0,0,50.5,50.5,1,50.5,1
6427,52,0,2,1,50.2,2554,0,49.12,50.88
6428,70,1,2,2,79.6,5589.45,0,79.85,70.22
6429,19,1,2,2,24.9,467.7,0,24.62,18.78
6430,1,1,0,0,74.4,74.4,1,74.4,1
6431,35,1,0,0,106.9,3756.45,0,107.33,35.14
6432,32,1,0,0,101.35,3334.9,0,104.22,32.9
6433,17,1,0,3,55.35,920.5,0,54.15,16.63
6434,67,1,1,3,50.55,3431.75,0,51.22,67.89
6435,9,1,0,2,19.5,150.35,0,16.71,7.71
6436,31,1,1,1,79.45,2587.7,1,83.47,32.57
6437,4,1,0,0,90.65,367.95,0,91.99,4.06
6438,58,1,1,2,89.85,5125.75,0,88.38,57.05
6439,60,1,1,1,79,4801.1,0,80.02,60.77
6440,58,1,1,0,104.65,6219.6,1,107.23,59.43
6441,1,1,0,1,19.55,19.55,0,19.55,1
6442,27,1,2,1,19.9,550.1,0,20.37,27.64
6443,66,1,1,0,116.25,7862.25,0,119.13,67.63
6444,15,1,0,2,87.75,1242.2,0,82.81,14.16
6445,47,1,0,0,100.05,4871.05,1,103.64,48.69
6446,41,1,0,3,81.3,3190.65,0,77.82,39.25
6447,59,0,0,0,44.3,2666.75,0,45.2,60.2
6448,50,1,2,3,70.35,3533.6,0,70.67,50.23
6449,17,0,1,3,44.45,792.15,0,46.6,17.82
6450,6,1,0,0,49.15,295.65,0,49.28,6.02
6451,51,0,0,3,29.45,1459.35,0,28.61,49.55
6452,44,1,0,0,100.55,4398.15,1,99.96,43.74
6453,49,1,0,3,85.3,4297.95,0,87.71,50.39
6454,2,1,0,0,95.65,167.3,1,83.65,1.75
6455,59,1,1,1,69.1,4096.9,0,69.44,59.29
6456,50,1,0,2,70.35,3454.6,0,69.09,49.11
6457,59,1,2,1,20.6,1286,0,21.8,62.43
6458,18,1,0,1,74.15,1387,0,77.06,18.71
6459,10,1,0,0,75.05,786.3,0,78.63,10.48
6460,14,1,1,0,44.6,641.25,0,45.8,14.38
6461,35,1,2,2,21.45,705.45,0,20.16,32.89
6462,8,1,1,1,43.45,345.5,0,43.19,7.95
6463,18,1,1,2,20.05,345.9,0,19.22,17.25
6464,60,1,1,2,94.15,5811.8,0,96.86,61.73
6465,1,1,0,0,94.4,94.4,1,94.4,1
6466,6,1,2,1,19.55,124.45,0,20.74,6.37
6467,19,1,0,1,75.9,1375.6,0,72.4,18.12
6468,53,1,1,2,64.15,3491.55,0,65.88,54.43
6469,72,1,2,2,109.55,7920.7,0,110.01,72.3
6470,60,1,2,3,110.8,6640.7,0,110.68,59.93
6471,1,1,0,3,55,55,1,55,1
6472,13,1,0,1,53.45,718.1,0,55.24,13.43
6473,5,1,0,3,69.95,320.4,0,64.08,4.58
6474,1,1,0,0,101.45,101.45,1,101.45,1
6475,13,1,0,0,97,1334.45,0,102.65,13.76
6476,37,1,1,2,90.6,3358.65,0,90.77,37.07
6477,64,1,0,1,73.55,4764,0,74.44,64.77
6478,5,1,0,2,67.95,350.3,1,70.06,5.16
6479,61,1,2,2,94.35,5703,0,93.49,60.45
6480,1,1,0,0,69.5,69.5,1,69.5,1
6481,1,1,0,1,18.85,18.85,1,18.85,1
6482,26,1,1,1,19.4,525.55,0,20.21,27.09
6483,1,1,0,0,69.2,69.2,1,69.2,1
6484,24,1,2,1,19.75,483.15,0,20.13,24.46
6485,17,0,1,0,54.6,934.8,0,54.99,17.12
6486,26,0,0,1,29.8,786.5,0,30.25,26.39
6487,1,1,0,0,69.65,69.65,1,69.65,1
6488,40,1,0,0,101.85,4086.3,1,102.16,40.12
6489,52,1,0,0,103.05,5364.8,0,103.17,52.06
6490,1,1,0,0,82.3,82.3,1,82.3,1
6491,1,1,0,1,20.3,20.3,0,20.3,1
6492,21,0,2,1,35.1,770.4,0,36.69,21.95
6493,67,1,1,2,105.7,6816.95,0,101.75,64.49
6494,44,1,0,2,56.25,2419.55,0,54.99,43.01
6495,70,0,1,0,60.35,4138.7,0,59.12,68.58
6496,3,1,0,0,79.25,267.6,1,89.2,3.38
6497,56,1,2,2,59.8,3457.45,0,61.74,57.82
6498,13,1,0,0,84.6,1115.2,1,85.78,13.18
6499,58,1,0,2,93.4,5435.6,1,93.72,58.2
6500,42,1,0,0,94.2,4186.3,1,99.67,44.44
6501,1,0,0,0,25.05,25.05,1,25.05,1
6502,46,1,2,1,99.65,4630.2,0,100.66,46.46
6503,63,1,2,2,50.65,3221.25,0,51.13,63.6
6504,11,1,0,0,60.9,688.5,0,62.59,11.31
6505,15,1,0,2,59.65,867.1,0,57.81,14.54
6506,72,0,2,0,64.7,4746.05,0,65.92,73.35
6507,29,0,0,3,25.1,712.85,1,24.58,28.4
6508,1,1,0,0,48.95,48.95,1,48.95,1
6509,6,1,0,0,54.85,355.1,0,59.18,6.47
6510,1,1,0,0,45.3,45.3,1,45.3,1
6511,63,1,1,0,91.35,5764.7,0,91.5,63.11
6512,2,1,0,0,85.85,167.3,1,83.65,1.95
6513,18,1,2,1,25.1,428.45,0,23.8,17.07
6514,43,0,0,2,34,1505.35,0,35.01,44.28
6515,15,0,1,1,45.9,693.45,0,46.23,15.11
6516,10,1,0,0,95.2,930.4,1,93.04,9.77
6517,55,1,2,1,20.5,1177.95,0,21.42,57.46
6518,49,1,1,2,100.6,5069.65,1,103.46,50.39
6519,6,1,0,1,55.3,324.25,1,54.04,5.86
6520,70,1,2,3,20.35,1458.1,0,20.83,71.65
6521,2,1,0,1,74.85,156.4,1,78.2,2.09
6522,63,0,1,2,36.1,2298.9,0,36.49,63.68
6523,25,1,0,2,65.8,1679.65,0,67.19,25.53
6524,18,1,1,2,20.35,369.6,0,20.53,18.16
6525,28,1,0,0,105.8,2998,0,107.07,28.34
6526,53,1,1,1,96.75,5206.55,0,98.24,53.81
6527,35,1,1,2,102.35,3626.1,1,103.6,35.43
6528,1,0,0,1,24.4,24.4,0,24.4,1
6529,70,1,1,3,115.65,7968.85,1,113.84,68.9
6530,2,1,0,0,79.85,152.45,1,76.23,1.91
6531,26,1,0,0,73.05,1959.5,0,75.37,26.82
6532,34,1,1,0,64.35,2053.05,0,60.38,31.9
6533,19,1,2,1,20.5,398.55,0,20.98,19.44
6534,15,1,0,1,76,1130.85,1,75.39,14.88
6535,62,1,1,3,54.75,3425.35,0,55.25,62.56
6536,42,1,0,2,104.75,4323.45,1,102.94,41.27
6537,9,1,0,0,74.65,703.55,1,78.17,9.42
6538,24,1,0,0,51.15,1275.7,0,53.15,24.94
6539,68,0,2,0,41.95,2965.75,0,43.61,70.7
6540,31,1,0,1,54.35,1647,0,53.13,30.3
6541,1,1,0,0,56.25,56.25,1,56.25,1
6542,21,1,0,0,106.1,2249.95,1,107.14,21.21
6543,63,1,1,0,96,6109.75,0,96.98,63.64
6544,2,1,0,2,79.75,159.4,1,79.7,2
6545,61,0,2,2,61.45,3751.15,0,61.49,61.04
6546,1,1,0,0,68.65,68.65,1,68.65,1
6547,18,1,1,1,19.65,411.25,0,22.85,20.93
6548,6,1,1,3,19,105.5,0,17.58,5.55
6549,33,1,0,0,100,3320.6,0,100.62,33.21
6550,16,1,0,2,20.25,327.45,1,20.47,16.17
6551,56,1,0,0,98.7,5669.5,0,101.24,57.44
6552,23,1,1,1,19.8,465.45,0,20.24,23.51
6553,9,1,0,0,73.8,704.3,0,78.26,9.54
6554,14,1,0,0,100.2,1369.8,1,97.84,13.67
6555,15,1,0,2,74.9,1107.25,1,73.82,14.78
6556,5,1,0,3,20.05,95.55,0,19.11,4.77
6557,61,1,0,0,106.2,6375.2,0,104.51,60.03
6558,70,1,2,3,116.55,8152.3,0,116.46,69.95
6559,15,1,0,0,99.7,1566.75,0,104.45,15.71
6560,8,1,2,1,19.7,130.25,0,16.28,6.61
6561,8,1,2,1,19.5,162.15,0,20.27,8.32
6562,4,0,0,1,29.15,110.05,0,27.51,3.78
6563,34,1,1,1,55,1885.15,0,55.45,34.28
6564,68,1,2,3,90.8,6302.85,0,92.69,69.41
6565,45,0,1,2,51,2264.5,0,50.32,44.4
6566,9,1,0,0,90.1,816.8,0,90.76,9.07
6567,22,1,0,1,59.05,1253.5,0,56.98,21.23
6568,2,1,0,1,20.3,41.2,0,20.6,2.03
6569,70,1,2,2,72.95,5265.55,0,75.22,72.18
6570,10,1,1,3,73.55,693.3,0,69.33,9.43
6571,72,1,2,3,84.3,5997.1,0,83.29,71.14
6572,49,1,1,3,78,3824.2,0,78.04,49.03
6573,54,1,1,1,72.1,3886.05,0,71.96,53.9
6574,71,1,2,3,106.75,7283.25,0,102.58,68.23
6575,22,1,1,1,19.25,412.55,0,18.75,21.43
6576,50,1,2,3,20.55,1070.25,0,21.41,52.08
6577,43,1,1,1,20,817.95,0,19.02,40.9
6578,45,1,2,3,24.65,1171.3,0,26.03,47.52
6579,64,1,0,2,103.5,6548.65,0,102.32,63.27
6580,23,1,2,1,23.85,625.65,0,27.2,26.23
6581,68,1,2,3,25.8,1911.5,0,28.11,74.09
6582,1,1,0,0,70.85,70.85,1,70.85,1
6583,2,1,0,3,69.8,134.7,1,67.35,1.93
6584,26,1,1,3,59.45,1507,0,57.96,25.35
6585,55,0,0,2,54.55,2978.3,1,54.15,54.6
6586,14,1,0,0,20.05,299.3,0,21.38,14.93
6587,71,1,2,0,82.55,5832.65,0,82.15,70.66
6588,64,1,1,0,81.25,5567.55,0,86.99,68.52
6589,7,1,0,3,70.75,450.8,1,64.4,6.37
6590,57,1,2,3,74.3,4166.35,0,73.09,56.07
6591,13,1,0,0,94.1,1215.6,1,93.51,12.92
6592,3,0,0,3,29.7,91.7,1,30.57,3.09
6593,72,1,2,3,109.7,7898.45,0,109.7,72
6594,40,1,0,3,96.35,3915.4,0,97.89,40.64
6595,14,1,0,3,66.6,979.5,0,69.96,14.71
6596,2,1,0,0,44.5,90.05,0,45.03,2.02
6597,66,1,1,3,110.9,7432.05,1,112.61,67.02
6598,38,1,0,0,105,4026.4,1,105.96,38.35
6599,1,0,0,0,25.3,25.3,1,25.3,1
6600,22,1,1,3,55.15,1193.05,1,54.23,21.63
6601,1,1,0,1,20.1,20.1,1,20.1,1
6602,5,1,0,1,80.1,398.55,0,79.71,4.98
6603,29,1,1,2,69.05,1958.45,0,67.53,28.36
6604,1,1,0,1,69.9,69.9,1,69.9,1
6605,3,1,0,1,20.4,63.15,0,21.05,3.1
6606,71,1,2,3,19.7,1301.1,0,18.33,66.05
6607,9,1,0,0,50.1,484.05,0,53.78,9.66
6608,43,1,0,0,101.4,4528,1,105.3,44.65
6609,48,1,1,3,83.45,3887.85,0,81,46.59
6610,26,1,0,3,86.65,2208.75,0,84.95,25.49
6611,9,1,0,2,20.15,238.15,0,26.46,11.82
6612,1,1,0,0,80.8,80.8,1,80.8,1
6613,46,1,2,3,19.4,958.15,0,20.83,49.39
6614,2,1,0,2,62.05,118.3,1,59.15,1.91
6615,1,1,0,0,76.45,76.45,1,76.45,1
6616,64,0,2,2,60.05,3845.45,0,60.09,64.04
6617,12,1,0,0,91.3,1094.5,1,91.21,11.99
6618,6,1,0,0,95.75,573.75,1,95.63,5.99
6619,59,1,1,1,20.35,1267,0,21.47,62.26
6620,7,1,1,1,94.05,633.45,0,90.49,6.74
6621,72,1,2,3,84.1,6129.65,0,85.13,72.89
6622,16,1,0,0,78.75,1218.25,0,76.14,15.47
6623,25,1,0,3,55.55,1405.3,0,56.21,25.3
6624,34,1,0,0,62.65,2274.9,1,66.91,36.31
6625,1,1,0,0,74.5,74.5,1,74.5,1
6626,10,1,0,3,102.1,1068.85,1,106.88,10.47
6627,24,1,1,1,20.1,533.9,0,22.25,26.56
6628,10,1,1,0,70.3,676.15,0,67.62,9.62
6629,69,1,1,3,53.65,3804.4,0,55.14,70.91
6630,57,1,2,1,20.75,1118.8,0,19.63,53.92
6631,50,1,1,2,103.4,5236.4,0,104.73,50.64
6632,28,0,1,1,50.8,1386.8,0,49.53,27.3
6633,16,1,0,0,50.15,762.25,1,47.64,15.2
6634,25,1,0,1,79,1902,0,76.08,24.08
6635,3,1,0,2,74.6,239.05,0,79.68,3.2
6636,61,1,1,2,96.5,5673.7,0,93.01,58.79
6637,2,1,0,1,20.1,39.8,0,19.9,1.98
6638,51,1,1,1,19.4,997.75,0,19.56,51.43
6639,71,1,2,3,77.55,5574.35,0,78.51,71.88
6640,20,1,0,1,20.05,406.05,0,20.3,20.25
6641,6,1,0,3,19.85,138.85,0,23.14,6.99
6642,6,1,0,1,20.2,123.65,0,20.61,6.12
6643,29,1,0,1,67.45,1801.1,0,62.11,26.7
6644,36,1,2,3,18.55,689,0,19.14,37.14
6645,28,0,0,1,29.75,790.7,0,28.24,26.58
6646,7,1,0,0,86.5,582.5,1,83.21,6.73
6647,63,1,2,1,24.2,1618.2,0,25.69,66.87
6648,48,1,2,1,23.55,1173.35,0,24.44,49.82
6649,49,1,1,2,20.45,900.9,0,18.39,44.05
6650,27,1,0,0,81.45,2122.05,1,78.59,26.05
6651,72,1,2,3,92.3,6719.9,0,93.33,72.8
6652,1,1,0,0,69.15,69.15,1,69.15,1
6653,72,0,2,3,53.65,3784,0,52.56,70.53
6654,47,0,1,3,39.65,1798.65,0,38.27,45.36
6655,1,1,0,0,54.65,54.65,0,54.65,1
6656,36,1,1,2,104.8,3886.45,0,107.96,37.08
6657,43,0,0,3,29.3,1224.05,0,28.47,41.78
6658,27,1,0,0,83.85,2310.2,0,85.56,27.55
6659,9,1,0,0,79.55,723.4,1,80.38,9.09
6660,38,1,0,0,103.65,3988.5,0,104.96,38.48
6661,35,1,0,0,99.05,3554.6,0,101.56,35.89
6662,59,1,2,1,100.05,6034.85,0,102.29,60.32
6663,27,1,2,3,20.35,531.6,0,19.69,26.12
6664,2,1,0,0,43.95,85.1,0,42.55,1.94
6665,7,1,0,1,23.5,173,0,24.71,7.36
6666,36,1,1,1,70.7,2511.95,0,69.78,35.53
6667,41,1,0,2,94.3,3893.6,0,94.97,41.29
6668,13,0,0,0,29.15,357.15,0,27.47,12.25
6669,19,1,2,3,20.85,467.5,0,24.61,22.42
6670,60,0,2,2,37.7,2288.7,0,38.14,60.71
6671,48,1,2,1,95.5,4627.85,1,96.41,48.46
6672,3,1,0,0,91.05,289.1,1,96.37,3.18
6673,69,1,2,1,92.45,6460.55,0,93.63,69.88
6674,43,0,1,0,44.15,1931.3,0,44.91,43.74
6675,11,0,1,1,36.05,402.6,0,36.6,11.17
6676,45,1,0,3,50.25,2221.55,0,49.37,44.21
6677,72,1,2,3,109.75,7758.9,0,107.76,70.7
6678,2,1,0,0,79.2,172.85,1,86.43,2.18
6679,12,1,2,2,20.3,224.5,0,18.71,11.06
6680,67,1,1,3,112.35,7388.45,0,110.28,65.76
6681,37,1,2,1,94.3,3460.95,0,93.54,36.7
6682,39,0,1,2,41.15,1700.9,0,43.61,41.33
6683,41,1,0,2,74.65,3090.65,0,75.38,41.4
6684,25,0,0,0,48.25,1293.8,0,51.75,26.81
6685,8,1,2,3,76.15,645.8,0,80.73,8.48
6686,71,1,2,1,71.1,5224.95,0,73.59,73.49
6687,5,1,0,0,96.55,500.1,0,100.02,5.18
6688,30,1,1,3,79.3,2427.1,0,80.9,30.61
6689,40,1,1,3,89.6,3488.15,0,87.2,38.93
6690,54,1,2,1,20.5,1035.7,0,19.18,50.52
6691,72,1,2,2,106.3,7565.35,0,105.07,71.17
6692,28,1,1,2,100.35,2799,0,99.96,27.89
6693,18,1,0,0,85.6,1601.5,0,88.97,18.71
6694,2,0,0,0,45.25,85.5,1,42.75,1.89
6695,59,1,1,0,106.15,6256.2,0,106.04,58.94
6696,22,1,0,0,51.1,1232.9,0,56.04,24.13
6697,1,1,0,1,19.9,19.9,0,19.9,1
6698,72,1,2,3,25.7,1937.4,0,26.91,75.39
6699,14,1,0,0,74.3,1096.25,1,78.3,14.75
6700,50,1,1,0,99.4,5059.75,0,101.2,50.9
6701,48,1,1,2,69.7,3023.65,0,62.99,43.38
6702,49,1,0,0,98.35,4889.2,0,99.78,49.71
6703,28,1,0,0,85.45,2289.9,0,81.78,26.8
6704,68,1,0,0,95.9,6503.2,0,95.64,67.81
6705,13,1,0,0,100.75,1313.25,0,101.02,13.03
6706,11,1,0,0,89.2,990.3,0,90.03,11.1
6707,3,1,0,3,74.1,228,1,76,3.08
6708,57,1,0,0,100.6,5746.15,1,100.81,57.12
6709,3,1,0,1,75,209.1,1,69.7,2.79
6710,72,1,2,3,25.75,1864.2,0,25.89,72.4
6711,70,1,2,0,84.1,5979.7,0,85.42,71.1
6712,49,1,2,2,79.3,3902.45,0,79.64,49.21
6713,67,1,1,3,107.05,7142.5,0,106.6,66.72
6714,46,1,2,2,20.05,902,0,19.61,44.99
6715,64,1,2,3,70.2,4481,1,70.02,63.83
6716,37,1,0,2,19.5,805.2,0,21.76,41.29
6717,2,1,0,0,70.75,154.85,1,77.43,2.19
6718,13,0,0,0,45.3,528.45,0,40.65,11.67
6719,72,1,2,0,115.15,8349.7,0,115.97,72.51
6720,68,1,2,2,72.95,4953.25,0,72.84,67.9
6721,15,1,1,1,19.65,332.65,0,22.18,16.93
6722,24,1,2,2,19.55,470.2,0,19.59,24.05
6723,24,1,0,0,89.55,2259.35,0,94.14,25.23
6724,27,1,0,1,50.35,1411.35,0,52.27,28.03
6725,12,1,0,2,50.25,593.75,1,49.48,11.82
6726,71,1,2,3,87.25,6328.7,0,89.14,72.54
6727,67,1,2,1,20.8,1411.9,0,21.07,67.88
6728,63,1,2,2,109.25,6841.4,0,108.59,62.62
6729,1,1,0,1,20.35,20.35,0,20.35,1
6730,4,1,0,0,55.9,238.5,0,59.63,4.27
6731,40,1,0,3,79.2,3233.85,1,80.85,40.83
6732,12,1,0,0,96,1062.1,1,88.51,11.06
6733,52,1,2,0,79.2,4016.3,0,77.24,50.71
6734,10,1,0,0,24,226.55,0,22.66,9.44
6735,68,1,1,2,101.35,7110.75,0,104.57,70.16
6736,54,1,0,0,100.1,5440.9,1,100.76,54.35
6737,4,1,0,1,56.5,235.1,1,58.78,4.16
6738,52,0,1,1,35.45,1958.95,0,37.67,55.26
6739,1,1,0,0,85,85,1,85,1
6740,70,1,1,2,79.4,5528.9,0,78.98,69.63
6741,43,0,1,3,35.2,1463.7,0,34.04,41.58
6742,52,1,2,1,19.65,1025.05,0,19.71,52.17
6743,12,0,2,1,49.85,552.1,0,46.01,11.08
6744,56,1,1,2,68.75,3815.4,0,68.13,55.5
6745,42,1,0,0,79.9,3313.4,0,78.89,41.47
6746,22,1,0,2,89.75,1938.9,0,88.13,21.6
6747,51,0,1,0,59.3,3014.65,1,59.11,50.84
6748,27,1,0,3,19.4,460.25,0,17.05,23.72
6749,51,1,1,2,93.65,4839.15,0,94.89,51.67
6750,4,1,0,0,49.4,184.4,1,46.1,3.73
6751,1,1,0,1,19.9,19.9,0,19.9,1
6752,35,1,0,1,55,2010.55,1,57.44,36.56
6753,71,1,1,2,72.9,5139.65,0,72.39,70.5
6754,1,1,0,0,69.2,69.2,1,69.2,1
6755,69,1,2,2,25.6,1673.4,0,24.25,65.37
6756,14,1,1,1,19.75,309.35,0,22.1,15.66
6757,57,1,0,0,55.7,3171.6,0,55.64,56.94
6758,72,1,2,3,117.5,8670.1,0,120.42,73.79
6759,48,1,2,3,19.85,916,0,19.08,46.15
6760,4,1,0,1,78.9,299.75,0,74.94,3.8
6761,31,1,0,0,20.65,702.05,0,22.65,34
6762,38,1,1,1,62.3,2354.8,1,61.97,37.8
6763,37,1,0,0,92.5,3473.4,1,93.88,37.55
6764,1,1,0,1,19.65,19.65,0,19.65,1
6765,57,1,2,2,79.75,4438.2,0,77.86,55.65
6766,62,1,2,3,79.95,4819.75,0,77.74,60.28
6767,3,0,0,0,29.9,92.25,0,30.75,3.09
6768,72,1,2,1,19.75,1567,0,21.76,79.34
6769,29,0,0,1,45,1242.45,0,42.84,27.61
